,clicks,time,tip
2897,12,108809,True
2898,0,38792,False
2899,0,7722,False
2900,0,28380,False
2901,0,14662,False
2902,0,20531,False
2903,0,135028,True
2904,0,18690,False
2905,2,55560,True
2906,0,1784,False
2907,0,6666,False
2908,2,69753,True
2909,36,84678,True
2910,23,83544,True
2911,0,10201,False
2912,4,34913,True
2913,16,24362,False
2914,19,96440,True
2915,0,5382,False
2916,0,15401,False
2917,4,24730,False
2918,0,19933,False
2919,3,127651,True
2920,1,55468,True
2921,0,177553,True
2922,0,84958,True
2923,0,60526,False
2924,0,17896,False
2925,3,17545,False
2926,0,57007,False
2927,0,31770,False
2928,11,42350,True
2929,2,48590,True
2930,0,12743,False
2931,7,27596,True
2932,0,13222,False
2933,0,23918,False
2934,15,67472,True
2935,10,49007,False
2936,0,19139,False
2937,0,5204,False
2938,0,22574,False
2939,0,21740,False
2940,0,74502,False
2941,1,19813,False
2942,0,4854,False
2943,0,27821,False
2944,1,45583,True
2945,5,123825,True
2946,0,10625,False
2947,12,71394,True
2948,11,25016,False
2949,8,59683,True
2950,0,50942,False
2951,0,20709,False
2952,0,23013,True
2953,0,45978,False
2954,17,40078,True
2955,0,13651,False
2956,0,15311,False
2957,0,31065,False
2958,30,83880,True
2959,0,27255,True
2960,0,5675,False
2961,11,85803,True
2962,0,79893,False
2963,0,17882,False
2964,81,49522,False
2965,0,41410,True
2966,3,62763,False
2967,0,44116,False
2968,3,40259,False
2969,0,41655,False
2970,0,53175,False
2971,0,28393,False
2972,1,37373,False
2973,1,35176,False
2974,0,49643,False
2975,6,51388,True
2976,18,68743,True
2977,0,7281,False
2978,7,34409,True
2979,0,10354,False
2980,0,13901,False
2981,0,13557,False
2982,0,10516,False
2983,10,79775,True
2984,0,11746,False
2985,0,21916,False
2986,1,71144,False
2987,0,29649,False
2988,5,32697,True
2989,7,55119,True
2990,1,64660,True
2991,2,69938,False
2992,17,27852,True
2993,0,10471,False
2994,31,121044,True
2995,0,5103,False
2996,0,29949,True
2997,2,26533,False
2998,0,18237,False
2999,0,18418,False
3000,2,59876,False
3001,3,46925,True
3002,0,35190,True
3003,19,26349,False
3004,0,9309,False
3005,0,41748,False
3006,0,15727,False
3007,0,8278,False
3008,0,10400,False
3009,2,22524,False
3010,13,34792,False
3011,0,22683,False
3012,0,1552,False
3013,55,180760,True
3014,6,42281,False
3015,2,67494,False
3016,0,39707,False
3017,30,52282,True
3018,9,45340,False
3019,28,29958,True
3020,0,28144,False
3021,0,16718,False
3022,0,16884,True
3023,13,52833,True
3024,1,90202,True
3025,0,32998,True
3026,0,37690,True
3027,0,33119,False
3028,0,9588,False
3029,1,34134,False
3030,1,44010,False
3031,1,19042,False
3032,1,38567,True
3033,1,52791,True
3034,0,12642,False
3035,7,61807,True
3036,3,22836,False
3037,0,7886,False
3038,0,28179,False
3039,7,14084,False
3040,0,15860,False
3041,0,75061,True
3042,43,31736,False
3043,4,46993,True
3044,0,33846,False
3045,0,24172,False
3046,0,10583,False
3047,0,36525,False
3048,0,2643,False
3049,0,50726,False
3050,0,106141,True
3051,0,39084,False
3052,0,31747,False
3053,0,3917,False
3054,0,22556,False
3055,2,18998,False
3056,2,32654,False
3057,1,19242,False
3058,38,95310,True
3059,1,24737,False
3060,0,45452,True
3061,0,24151,False
3062,24,73141,True
3063,0,15513,False
3064,1,32869,True
3065,1,34614,False
3066,0,15527,False
3067,3,26203,False
3068,43,100100,True
3069,3,40861,True
3070,1,78094,False
3071,0,10861,False
3072,0,17152,True
3073,0,18095,False
3074,0,40059,False
3075,6,115568,True
3076,0,16714,False
3077,0,1570,False
3078,0,11575,False
3079,1,39293,True
3080,5,56320,False
3081,0,19256,False
3082,2,84589,True
3083,13,79421,True
3084,0,31140,False
3085,0,26495,False
3086,4,32292,False
3087,0,37869,True
3088,0,8294,False
3089,0,26044,False
3090,2,83423,True
3091,18,76787,True
3092,24,132304,True
3093,7,70300,True
3094,0,67575,True
3095,2,34741,True
3096,0,10050,False
3097,0,16134,False
3098,0,20554,False
3099,0,2554,False
3100,0,16110,False
3101,0,17475,False
3102,1,22000,False
3103,0,22897,False
3104,4,22242,False
3105,5,71315,True
3106,4,23987,True
3107,0,7158,False
3108,1,7048,False
3109,0,11863,False
3110,0,10526,False
3111,0,34592,False
3112,1,63301,True
3113,0,5133,False
3114,0,14675,False
3115,0,34177,False
3116,0,34197,False
3117,0,50266,True
3118,0,24398,True
3119,0,19413,False
3120,0,9897,False
3121,3,36780,True
3122,10,42011,True
3123,1,4820,False
3124,0,10183,False
3125,13,49895,True
3126,0,20795,False
3127,0,10198,False
3128,11,29753,False
3129,1,74843,True
3130,0,5699,False
3131,3,55204,False
3132,0,13649,False
3133,2,7014,False
3134,1,54086,True
3135,0,19127,False
3136,0,3689,False
3137,4,44666,False
3138,1,29881,True
3139,0,4796,False
3140,1,97082,True
3141,4,66404,False
3142,1,13715,False
3143,0,18558,False
3144,1,14753,False
3145,0,16519,False
3146,1,60903,False
3147,0,15618,False
3148,0,16086,False
3149,0,17522,False
3150,0,16658,False
3151,0,23515,False
3152,0,8205,False
3153,4,92215,True
3154,0,46945,False
3155,0,38923,True
3156,0,21854,False
3157,0,39967,False
3158,0,12563,False
3159,10,26538,True
3160,1,190468,True
3161,0,36986,False
3162,7,59474,True
3163,0,30696,False
3164,0,10953,False
3165,7,90759,True
3166,0,10137,False
3167,0,11549,False
3168,1,24920,True
3169,26,36322,True
3170,47,117671,True
3171,0,22053,True
3172,0,24693,False
3173,9,27588,True
3174,1,39399,False
3175,0,22675,False
3176,0,41650,False
3177,0,8411,False
3178,0,4828,False
3179,0,43158,False
3180,1,8649,False
3181,0,17849,False
3182,1,22840,False
3183,14,99351,True
3184,0,25586,True
3185,0,20983,False
3186,0,3167,False
3187,0,7349,False
3188,18,53785,True
3189,1,31017,False
3190,0,12004,False
3191,0,53452,False
3192,6,31861,False
3193,6,94492,True
3194,1,79943,True
3195,0,14094,False
3196,0,11849,False
3197,10,59302,False
3198,30,69207,True
3199,31,80358,True
3200,0,21246,False
3201,2,32051,False
3202,7,79809,True
3203,5,20917,False
3204,7,86453,True
3205,2,72324,True
3206,0,18409,False
3207,8,34761,False
3208,2,27515,False
3209,0,26694,True
3210,1,53458,True
3211,3,79419,True
3212,23,93629,True
3213,25,64083,True
3214,0,2883,False
3215,0,3276,False
3216,11,66488,True
3217,0,3086,False
3218,18,82364,False
3219,0,1260,False
3220,0,65148,True
3221,0,31267,False
3222,0,15099,True
3223,0,33196,False
3224,0,34311,False
3225,3,72069,True
3226,0,20211,False
3227,0,2293,False
3228,7,86555,True
3229,4,36853,True
3230,0,31646,False
3231,17,16763,False
3232,0,4186,False
3233,0,40138,False
3234,0,40103,False
3235,0,4909,False
3236,0,11924,False
3237,0,10777,False
3238,0,66885,True
3239,7,25878,True
3240,8,86932,True
3241,2,95718,False
3242,0,2335,False
3243,0,36933,True
3244,24,239883,True
3245,0,16282,False
3246,1,8775,False
3247,1,57613,False
3248,4,30392,False
3249,5,89513,True
3250,7,30297,True
3251,6,84359,True
3252,0,48100,True
3253,28,57782,True
3254,0,13608,False
3255,0,7439,False
3256,42,114757,True
3257,0,15934,False
3258,9,60166,True
3259,0,29768,False
3260,0,10394,False
3261,2,39181,True
3262,1,40219,False
3263,5,103773,True
3264,0,21853,False
3265,29,119951,True
3266,0,17093,False
3267,0,24831,False
3268,0,45338,False
3269,0,46811,False
3270,0,25063,False
3271,11,73360,False
3272,0,12836,False
3273,0,17630,False
3274,0,107871,True
3275,7,57395,True
3276,10,71990,True
3277,0,26470,False
3278,0,37403,True
3279,3,44219,True
3280,65,52936,True
3281,0,10940,False
3282,1,47861,False
3283,0,19617,False
3284,19,58917,False
3285,6,57880,True
3286,0,5083,False
3287,0,17965,False
3288,4,64475,True
3289,0,42080,False
3290,15,83425,True
3291,0,22376,False
3292,33,110860,True
3293,4,29908,True
3294,1,47862,True
3295,1,65602,True
3296,4,30249,False
3297,4,179081,True
3298,5,30517,False
3299,0,1953,False
3300,0,27840,False
3301,0,20287,False
3302,1,36497,True
3303,11,112676,True
3304,8,81781,True
3305,24,22915,True
3306,2,24703,False
3307,0,92904,True
3308,22,113213,True
3309,0,10499,False
3310,0,11389,False
3311,3,86167,True
3312,0,44424,True
3313,4,58708,True
3314,0,3503,False
3315,5,41351,True
3316,0,17429,False
3317,0,57793,False
3318,2,55534,False
3319,0,50481,True
3320,0,19593,False
3321,9,58345,True
3322,1,17302,False
3323,5,76439,True
3324,0,4301,False
3325,0,12865,False
3326,0,50772,True
3327,4,16270,False
3328,0,22741,False
3329,0,9038,False
3330,0,76825,False
3331,1,10250,False
3332,0,46572,False
3333,4,40791,False
3334,0,11749,False
3335,0,24396,False
3336,41,81854,True
3337,0,31420,True
3338,10,52992,True
3339,3,35387,True
3340,0,15040,False
3341,3,67988,False
3342,9,50204,True
3343,0,75161,False
3344,0,5303,False
3345,0,47385,True
3346,3,114609,True
3347,0,24917,False
3348,0,11190,False
3349,0,8384,False
3350,0,12081,False
3351,4,29804,True
3352,21,139583,True
3353,0,3501,False
3354,0,28978,False
3355,2,88689,True
3356,3,81973,True
3357,2,85894,True
3358,0,18591,False
3359,8,34796,True
3360,0,4541,False
3361,0,15668,False
3362,1,37203,True
3363,21,41628,False
3364,10,28048,False
3365,14,83573,True
3366,0,15626,False
3367,1,6958,False
3368,0,68006,True
3369,0,38056,False
3370,2,55280,False
3371,0,19823,False
3372,3,116826,True
3373,10,41701,True
3374,4,57826,True
3375,0,8892,False
3376,0,49656,True
3377,2,28531,False
3378,1,50601,False
3379,7,80336,False
3380,3,119497,True
3381,0,8430,False
3382,0,102135,True
3383,0,10593,True
3384,8,83584,True
3385,23,61638,False
3386,52,78283,True
3387,16,16054,False
3388,0,8910,False
3389,38,78636,True
3390,1,24516,False
3391,5,63677,True
3392,0,14413,False
3393,0,19721,False
3394,3,36168,False
3395,0,184859,True
3396,0,21843,False
3397,0,33114,False
3398,0,5259,False
3399,2,7965,False
3400,1,101947,True
3401,26,68563,True
3402,1,98306,True
3403,1,20352,False
3404,0,43455,True
3405,0,73412,True
3406,110,54782,True
3407,0,4832,False
3408,0,34583,True
3409,11,129287,True
3410,7,77638,True
3411,1,10786,False
3412,1,37577,True
3413,1,170435,False
3414,34,82963,True
3415,35,82423,True
3416,3,26888,False
3417,2,48562,False
3418,31,63185,True
3419,2,59623,True
3420,37,189322,True
3421,4,24820,False
3422,0,8818,False
3423,0,12491,False
3424,12,67735,True
3425,4,33633,False
3426,5,70507,False
3427,0,43964,True
3428,2,46316,False
3429,0,66915,True
3430,0,21884,False
3431,0,18114,False
3432,0,54164,False
3433,1,31328,False
3434,0,9396,False
3435,0,30405,False
3436,0,152326,False
3437,21,43320,True
3438,0,7594,False
3439,8,82505,True
3440,0,3656,False
3441,5,22359,False
3442,7,83658,True
3443,0,6413,False
3444,0,25119,False
3445,40,68591,True
3446,19,141079,True
3447,0,4500,False
3448,12,52983,True
3449,28,74901,True
3450,4,87359,True
3451,0,7325,False
3452,0,13820,False
3453,0,23506,False
3454,0,41639,True
3455,0,22861,False
3456,7,24564,True
3457,2,45472,True
3458,1,45587,False
3459,1,93204,False
3460,3,60373,False
3461,14,74800,True
3462,1,51094,False
3463,2,79118,True
3464,12,73020,True
3465,6,90581,False
3466,0,25150,False
3467,0,27119,False
3468,6,96965,True
3469,0,91532,False
3470,0,52006,True
3471,0,39427,True
3472,0,73249,False
3473,0,8777,False
3474,5,58533,True
3475,14,49499,True
3476,5,69985,True
3477,0,9824,False
3478,0,20465,False
3479,1,15376,False
3480,1,34477,False
3481,6,76369,True
3482,0,5155,False
3483,0,32410,False
3484,0,6007,False
3485,0,44287,True
3486,0,43489,True
3487,10,27841,True
3488,0,29932,False
3489,0,14080,False
3490,0,8505,False
3491,0,26598,False
3492,4,46647,True
3493,0,31775,True
3494,0,7278,False
3495,0,41397,True
3496,0,8495,False
3497,0,55528,False
3498,2,46297,True
3499,0,55869,True
3500,1,35507,False
3501,0,3784,False
3502,1,10694,False
3503,2,35041,True
3504,0,36133,False
3505,5,50836,True
3506,42,86867,True
3507,0,22733,False
3508,0,36645,True
3509,0,61645,False
3510,14,28236,True
3511,0,87904,True
3512,0,24300,False
3513,2,9316,False
3514,14,75574,True
3515,0,78545,False
3516,1,5346,False
3517,0,3076,False
3518,2,13809,False
3519,0,41998,True
3520,0,15773,False
3521,34,94579,True
3522,5,114339,True
3523,0,46120,False
3524,0,20030,False
3525,0,76382,False
3526,0,72328,False
3527,7,58916,True
3528,0,23030,False
3529,0,42914,True
3530,2,65642,True
3531,0,3197,False
3532,77,102884,True
3533,0,74201,True
3534,0,56337,False
3535,0,51809,True
3536,0,2861,False
3537,0,43566,True
3538,7,44835,False
3539,0,90772,True
3540,0,2757,False
3541,1,57970,True
3542,0,39947,False
3543,1,21758,False
3544,7,73588,False
3545,0,96674,True
3546,0,2375,False
3547,0,21086,False
3548,0,70917,True
3549,0,7905,False
3550,82,247564,True
3551,2,53764,True
3552,0,41655,True
3553,14,66455,True
3554,0,40102,True
3555,0,5746,False
3556,0,34703,True
3557,2,46610,True
3558,0,27754,False
3559,0,33020,False
3560,0,31038,True
3561,8,68059,True
3562,3,31153,True
3563,5,66321,True
3564,0,82433,False
3565,3,23786,False
3566,1,38371,False
3567,3,119129,False
3568,17,46126,True
3569,17,86958,True
3570,0,7813,False
3571,4,21013,False
3572,0,29084,False
3573,18,54285,True
3574,12,115702,True
3575,0,26385,True
3576,2,40513,False
3577,0,152210,False
3578,0,14239,False
3579,0,43591,True
3580,0,42658,True
3581,0,40291,False
3582,0,13193,False
3583,0,20941,False
3584,0,37887,False
3585,2,36307,True
3586,0,5608,False
3587,2,33934,True
3588,0,17879,False
3589,1,21624,False
3590,13,114482,True
3591,13,65687,True
3592,0,38838,True
3593,0,14270,False
3594,0,7126,False
3595,0,25834,True
3596,1,95238,False
3597,0,8467,False
3598,0,2359,False
3599,0,13801,False
3600,2,28797,True
3601,1,73212,True
3602,2,60919,False
3603,0,64061,True
3604,4,63019,True
3605,0,26089,False
3606,5,30416,False
3607,6,34218,False
3608,0,7730,False
3609,6,22974,False
3610,0,20164,False
3611,2,42146,True
3612,4,21213,False
3613,0,20529,False
3614,70,118542,True
3615,1,45302,True
3616,4,174646,True
3617,2,73605,True
3618,0,33940,False
3619,0,9050,False
3620,0,59257,False
3621,0,14830,False
3622,4,20882,False
3623,0,31163,True
3624,0,6398,False
3625,0,10288,False
3626,0,24924,False
3627,0,4053,False
3628,0,33034,True
3629,28,44832,True
3630,0,31549,True
3631,0,50673,False
3632,2,62888,True
3633,1,57983,True
3634,0,40298,False
3635,0,6537,False
3636,2,51171,True
3637,0,37265,True
3638,0,12466,False
3639,2,25359,False
3640,11,52570,True
3641,2,58136,True
3642,0,103777,False
3643,0,36930,False
3644,1,65563,True
3645,0,57309,True
3646,2,23814,False
3647,1,82344,True
3648,0,8086,False
3649,0,56986,False
3650,0,16759,False
3651,0,17394,False
3652,0,33571,False
3653,0,3241,False
3654,12,41520,True
3655,0,37300,False
3656,3,9278,False
3657,1,22073,False
3658,0,10402,False
3659,0,8064,False
3660,0,4171,False
3661,6,25416,True
3662,0,39771,False
3663,0,96847,True
3664,4,64455,True
3665,9,33609,False
3666,0,31397,True
3667,1,57346,True
3668,0,32935,False
3669,2,42866,False
3670,4,17464,False
3671,0,35555,False
3672,1,59532,True
3673,0,26670,False
3674,0,5053,False
3675,21,52897,False
3676,0,11345,True
3677,0,9000,False
3678,8,40758,True
3679,2,65882,True
3680,0,22458,False
3681,0,3321,False
3682,0,43364,False
3683,0,7753,False
3684,0,17373,False
3685,0,11687,False
3686,0,11549,False
3687,3,97852,True
3688,24,30939,False
3689,0,3807,False
3690,4,81964,False
3691,0,53032,True
3692,14,46674,True
3693,130,90988,True
3694,0,39803,True
3695,0,1967,False
3696,25,33247,False
3697,30,56305,True
3698,0,22538,False
3699,5,114835,True
3700,0,73496,True
3701,0,22939,False
3702,9,40462,True
3703,41,95839,True
3704,0,15789,False
3705,0,13436,False
3706,13,98189,True
3707,9,52144,True
3708,0,12747,False
3709,0,17595,False
3710,0,15276,False
3711,0,3574,False
3712,0,71925,True
3713,2,97646,True
3714,27,89435,True
3715,0,18691,False
3716,14,83916,True
3717,0,8196,False
3718,28,240939,True
3719,0,22866,False
3720,0,11512,False
3721,0,13957,True
3722,1,35851,False
3723,0,29774,True
3724,0,10340,False
3725,0,13663,False
3726,24,34971,True
3727,0,15251,False
3728,1,56095,False
3729,7,19905,False
3730,0,64041,True
3731,0,101116,True
3732,0,29337,False
3733,0,17698,False
3734,0,54976,True
3735,0,30055,False
3736,4,47618,True
3737,4,63884,True
3738,0,42974,True
3739,7,31831,True
3740,5,63875,True
3741,4,58493,True
3742,0,28092,True
3743,0,115923,False
3744,1,27295,True
3745,0,29682,False
3746,0,38155,True
3747,0,27988,False
3748,1,50816,True
3749,0,15977,False
3750,30,79444,True
3751,19,61158,False
3752,6,31570,False
3753,0,5719,False
3754,0,22849,False
3755,0,42913,False
3756,1,16343,False
3757,0,14655,False
3758,0,14792,False
3759,15,205684,True
3760,29,101926,True
3761,0,14216,False
3762,4,52678,True
3763,0,25971,False
3764,0,4922,False
3765,0,17343,False
3766,3,27090,True
3767,6,21896,False
3768,1,63568,True
3769,1,29684,True
3770,0,23269,False
3771,2,17667,False
3772,0,10224,False
3773,1,130646,True
3774,2,41473,False
3775,0,41441,True
3776,0,14478,False
3777,0,24547,False
3778,11,34279,True
3779,6,59670,True
3780,0,49873,True
3781,0,12374,False
3782,1,10961,False
3783,3,41702,True
3784,0,15761,False
3785,0,76586,True
3786,33,67182,True
3787,6,54611,True
3788,0,45488,False
3789,7,68768,True
3790,0,19212,False
3791,0,15694,False
3792,16,46770,False
3793,1,13778,False
3794,2,15788,False
3795,0,39972,False
3796,2,45036,False
3797,5,39408,True
3798,0,18756,False
3799,2,32936,False
3800,0,26462,False
3801,0,27362,False
3802,2,54126,True
3803,0,56860,False
3804,0,18273,False
3805,2,27586,False
3806,1,44444,True
3807,0,27507,False
3808,0,5529,False
3809,0,19875,False
3810,11,52506,True
3811,6,51136,True
3812,0,2539,False
3813,0,37463,True
3814,14,46610,True
3815,10,73357,True
3816,27,155369,True
3817,36,58442,True
3818,5,23603,False
3819,0,3957,False
3820,1,30645,False
3821,0,59344,True
3822,0,27651,False
3823,0,18619,False
3824,0,16164,False
3825,0,34429,False
3826,0,18203,False
3827,0,52510,True
3828,4,63742,True
3829,0,84550,True
3830,0,32882,False
3831,0,18926,False
3832,0,13919,True
3833,1,55134,True
3834,0,17683,False
3835,2,77026,True
3836,49,127254,True
3837,20,23929,False
3838,0,31030,False
3839,31,34459,True
3840,0,1806,False
3841,0,50721,True
3842,0,9241,False
3843,7,45188,True
3844,0,68968,True
3845,0,16686,True
3846,0,19153,False
3847,8,86936,False
3848,36,118970,True
3849,0,51861,True
3850,0,46754,False
3851,0,14245,False
3852,1,24790,False
3853,1,105948,True
3854,7,59907,True
3855,0,6355,False
3856,0,39800,False
3857,0,33914,False
3858,13,41573,True
3859,0,33007,False
3860,2,44740,True
3861,0,29877,False
3862,0,27716,False
3863,0,15071,False
3864,0,8843,False
3865,12,61414,True
3866,19,44826,True
3867,2,55866,True
3868,0,83381,True
3869,79,82214,True
3870,7,88670,True
3871,0,9618,False
3872,14,33651,True
3873,0,12748,False
3874,0,6977,False
3875,0,55583,False
3876,5,32274,True
3877,118,99107,False
3878,2,60267,True
3879,0,2461,False
3880,55,209203,True
3881,0,15975,False
3882,21,31754,False
3883,0,32104,True
3884,5,103402,True
3885,22,97253,True
3886,0,19447,False
3887,2,39485,True
3888,0,47414,False
3889,17,105557,True
3890,2,12197,False
3891,0,36869,False
3892,0,27597,False
3893,1,3950,False
3894,0,18922,False
3895,1,20456,False
3896,6,71636,True
3897,2,97154,False
3898,0,65825,False
3899,0,21021,False
3900,0,46356,True
3901,0,27867,False
3902,0,8322,False
3903,0,4398,False
3904,57,117573,True
3905,3,33113,False
3906,0,19703,False
3907,0,24817,False
3908,6,19599,False
3909,0,23037,False
3910,1,23293,False
3911,0,59520,False
3912,0,16700,False
3913,1,65624,True
3914,0,6494,False
3915,29,74348,True
3916,162,51518,False
3917,9,123246,True
3918,1,74634,False
3919,2,28088,True
3920,0,51408,True
3921,1,65185,True
3922,1,48002,True
3923,0,2217,False
3924,14,53135,True
3925,0,24735,False
3926,0,39810,False
3927,0,29704,False
3928,7,66161,True
3929,2,50447,True
3930,1,50160,True
3931,0,19868,False
3932,3,52169,False
3933,0,23686,False
3934,0,20828,False
3935,0,55569,True
3936,12,45663,False
3937,0,13233,False
3938,0,33564,False
3939,0,43770,True
3940,0,10069,False
3941,2,17187,False
3942,22,196503,True
3943,0,13781,False
3944,0,34071,False
3945,0,30693,False
3946,0,1463,False
3947,12,82355,True
3948,0,22570,False
3949,0,30406,True
3950,0,37056,False
3951,0,13995,False
3952,0,17766,False
3953,1,45553,True
3954,8,68841,True
3955,0,56375,False
3956,1,20830,False
3957,1,53842,False
3958,4,24893,False
3959,38,65328,False
3960,0,32586,True
3961,0,6200,False
3962,0,20847,False
3963,15,43659,True
3964,0,31089,False
3965,0,5295,False
3966,11,116917,True
3967,0,25493,False
3968,4,49170,False
3969,0,17837,False
3970,25,215132,True
3971,0,12459,False
3972,0,11331,False
3973,0,5943,False
3974,0,5669,False
3975,0,39401,False
3976,0,11278,False
3977,0,23707,False
3978,0,41102,False
3979,0,8923,False
3980,17,56363,True
3981,0,37225,False
3982,0,77558,True
3983,9,25507,False
3984,0,28658,True
3985,6,90376,True
3986,17,124342,True
3987,71,26192,False
3988,1,47947,False
3989,4,44393,True
3990,0,5050,False
3991,0,12151,False
3992,6,40434,True
3993,0,9061,False
3994,11,107088,True
3995,0,12280,False
3996,1,15015,False
3997,0,19321,True
3998,0,23759,False
3999,1,56119,True
4000,8,79927,True
4001,0,90195,False
4002,0,24864,True
4003,0,95974,True
4004,0,43063,False
4005,0,10749,False
4006,0,34832,True
4007,2,39914,True
4008,0,15461,False
4009,0,46738,False
4010,55,129221,True
4011,12,35133,False
4012,9,59621,True
4013,4,21705,True
4014,0,35670,False
4015,0,56784,True
4016,0,36128,False
4017,0,45806,True
4018,0,14167,False
4019,1,40535,False
4020,1,33613,True
4021,0,28859,False
4022,0,22041,False
4023,34,61917,True
4024,2,15296,True
4025,0,3681,False
4026,0,6458,False
4027,0,29391,False
4028,0,20173,False
4029,7,61896,True
4030,0,27715,False
4031,0,17591,False
4032,2,16013,False
4033,0,12385,False
4034,0,49002,True
4035,0,67405,False
4036,12,62564,False
4037,0,29903,False
4038,1,3864,False
4039,3,38435,True
4040,10,30142,True
4041,0,30756,False
4042,0,118036,False
4043,0,18201,False
4044,0,16779,False
4045,0,43356,True
4046,1,44321,True
4047,1,39972,True
4048,0,8923,False
4049,5,87599,True
4050,3,88120,True
4051,0,17356,False
4052,0,20206,False
4053,0,38000,True
4054,0,17532,False
4055,0,57383,False
4056,0,55270,False
4057,0,83490,True
4058,2,17827,False
4059,32,102806,True
4060,26,133185,True
4061,1,33426,False
4062,0,15337,False
4063,0,25878,False
4064,0,32503,False
4065,0,17671,False
4066,1,32070,False
4067,3,37217,True
4068,1,44024,True
4069,58,56269,True
4070,0,24140,False
4071,3,81960,True
4072,2,109258,True
4073,0,17331,False
4074,0,3486,False
4075,0,68683,True
4076,3,28457,False
4077,0,28188,True
4078,0,31693,True
4079,0,55532,True
4080,3,36242,False
4081,7,58496,False
4082,0,28771,False
4083,15,138852,False
4084,1,25785,True
4085,0,38157,False
4086,0,72539,False
4087,39,54437,True
4088,0,7658,False
4089,0,19119,False
4090,5,128573,True
4091,0,21268,False
4092,0,49163,False
4093,0,6710,False
4094,10,97398,True
4095,1,42770,False
4096,0,29218,False
4097,0,34547,False
4098,4,76973,True
4099,2,41831,True
4100,1,81109,True
4101,1,213406,True
4102,8,57439,True
4103,0,15699,False
4104,0,6699,False
4105,16,73637,True
4106,0,15420,False
4107,0,43722,True
4108,0,38368,False
4109,0,9499,False
4110,0,28181,True
4111,5,120424,True
4112,0,9521,False
4113,7,66889,True
4114,0,12742,False
4115,2,15390,False
4116,1,34114,True
4117,0,70449,True
4118,10,88705,True
4119,5,42780,False
4120,1,54791,False
4121,1,11887,False
4122,5,71578,True
4123,0,13660,False
4124,3,71081,True
4125,2,26897,False
4126,8,142686,True
4127,0,46964,False
4128,0,31989,True
4129,8,45762,True
4130,0,25513,False
4131,1,21199,False
4132,0,62558,False
4133,12,117055,True
4134,0,49810,False
4135,2,62900,True
4136,0,14252,False
4137,1,78573,False
4138,2,10742,False
4139,17,76132,True
4140,0,21360,False
4141,4,6546,False
4142,3,95568,False
4143,39,89899,True
4144,9,52333,True
4145,1,32682,False
4146,0,95618,True
4147,1,65411,True
4148,0,24809,False
4149,7,45268,True
4150,0,28791,False
4151,12,28832,False
4152,0,9512,False
4153,0,59236,True
4154,0,11331,False
4155,0,20837,False
4156,0,5370,False
4157,0,17222,False
4158,0,22832,False
4159,1,50644,True
4160,28,95213,True
4161,0,5330,False
4162,0,6696,False
4163,0,2423,False
4164,1,45070,True
4165,0,40167,True
4166,1,70060,False
4167,3,56889,False
4168,19,28049,True
4169,11,79168,False
4170,4,46049,True
4171,18,24573,True
4172,0,21202,False
4173,3,97801,True
4174,0,10700,False
4175,4,35513,False
4176,0,13944,False
4177,2,8467,False
4178,3,72926,False
4179,0,34904,True
4180,0,43776,True
4181,0,31802,True
4182,17,81252,True
4183,0,31004,True
4184,0,25820,False
4185,4,98051,True
4186,11,33736,True
4187,2,71662,True
4188,0,18611,False
4189,2,24512,False
4190,10,41912,True
4191,0,8144,False
4192,0,34924,False
4193,0,25693,False
4194,0,42024,True
4195,0,78481,True
4196,25,69400,True
4197,0,1654,False
4198,0,53456,False
4199,1,41179,False
4200,0,37272,False
4201,0,28200,False
4202,1,30844,False
4203,21,59187,True
4204,2,42758,True
4205,4,120397,True
4206,0,24679,False
4207,7,59964,False
4208,0,13160,False
4209,0,21605,False
4210,0,25000,False
4211,1,29812,True
4212,0,1921,False
4213,34,103039,True
4214,25,61923,True
4215,0,39002,True
4216,0,12908,False
4217,6,68338,True
4218,0,10587,False
4219,5,38449,True
4220,1,11709,False
4221,0,124374,True
4222,0,28068,False
4223,6,43131,False
4224,0,17470,False
4225,0,15729,False
4226,0,8519,False
4227,1,41244,False
4228,0,55598,False
4229,0,3191,False
4230,20,17972,False
4231,0,37771,False
4232,0,3711,False
4233,18,61294,True
4234,1,56426,True
4235,0,65145,False
4236,1,24616,False
4237,3,34566,True
4238,8,103872,True
4239,0,24807,False
4240,0,11661,False
4241,0,16684,False
4242,30,155708,True
4243,0,20024,False
4244,0,16325,False
4245,2,59297,True
4246,12,44329,True
4247,18,6933,False
4248,1,8532,False
4249,0,8136,False
4250,0,78777,False
4251,1,56836,True
4252,0,18751,False
4253,79,50848,True
4254,13,84996,True
4255,2,32399,True
4256,0,5761,False
4257,0,3962,False
4258,1,21770,False
4259,0,6728,False
4260,0,32760,False
4261,0,46432,False
4262,9,52796,True
4263,2,9799,False
4264,11,47875,True
4265,0,24544,False
4266,10,86532,True
4267,0,47914,False
4268,0,3524,False
4269,1,38508,False
4270,6,90837,True
4271,0,23837,False
4272,0,21734,True
4273,0,36687,False
4274,0,614230,True
4275,14,79638,False
4276,0,1583,False
4277,86,152163,True
4278,9,156472,True
4279,67,42274,True
4280,0,15405,True
4281,1,32263,True
4282,9,10336,False
4283,0,10174,False
4284,0,37574,False
4285,0,29436,False
4286,0,64060,True
4287,1,36744,False
4288,0,4634,False
4289,0,14855,False
4290,0,12018,False
4291,0,18074,False
4292,5,100928,True
4293,0,38437,False
4294,0,71730,False
4295,5,98856,True
